,ResourceID,Statement of Responsibility,Language,Publisher,Date of Publication,Publication Location Name,Contributor,Subject(s),Bibliographic Item Description text,Bibliographic Source Title,Page(s),Resource ID,Language.1,External Cross Reference Source,Title Type,External Cross Reference Number,Journal or Serial ,Bibliographic Source Type,External Cross Reference Notes,Copyright Type,Editor,Volume number/part,Copyright Description,File,Author,Period(s),Bibliographic Item Description Type
128,04f0be88-b5bc-45ff-b6a1-dd336712d0e4,"Brann, Martin",English,City of Lincoln Archaeology Unit,1992.0,,,,,"Bishops Old Palace, Lincoln",,04f0be88-b5bc-45ff-b6a1-dd336712d0e4,English,Lincoln Heritage Database (Sources),Primary,49,,Article,,,,,,,,,
129,04f0be88-b5bc-45ff-b6a1-dd336712d0e4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
130,04f13dae-000a-4f80-b39d-927d0ee5ef01,"Tomlin, R. S. O.,Wright, R. P.  and  Hassall, M. W. C.",English,Oxbow Books,2009.0,,,,,Roman Inscriptions of Britain. Volume III: Inscriptions on Stone,,04f13dae-000a-4f80-b39d-927d0ee5ef01,English,Lincoln Heritage Database (Sources),Primary,1134,,Volume,,,,,,,,,
131,04f13dae-000a-4f80-b39d-927d0ee5ef01,,English,,,,,,,,,,English,,,,,,,,,,,,,,
132,04fbb0c3-7488-4cb7-83f9-a788e20c12f4,"Wragg, K.",English,City of Lincoln Archaeology Unit,2004.0,,,,,"Temple Gardens Restoration Scheme, Lindum Road, Lincoln. Archaeological Watching Brief.",,04fbb0c3-7488-4cb7-83f9-a788e20c12f4,English,Lincoln Heritage Database (Sources),Primary,1819,,Watching Brief Report,,,,,,,,,
133,04fbb0c3-7488-4cb7-83f9-a788e20c12f4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
134,050befdf-6ad0-40f3-9eca-495283cfbe6a,"Trimble, R.",English,City of Lincoln Archaeology Unit,2000.0,,,,,"Office Development, Firth Road, Lincoln",,050befdf-6ad0-40f3-9eca-495283cfbe6a,English,Lincoln Heritage Database (Sources),Primary,1562,,Watching Brief Report,,,,,,,,,
135,050befdf-6ad0-40f3-9eca-495283cfbe6a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
136,054bade6-76c0-46ce-9bc9-86fd47a0e50f,"Munford, William",English,PCAS Archaeology,2005.0,,,,,"Archaeological Watching Brief, Land off Queen Street, Lincoln",,054bade6-76c0-46ce-9bc9-86fd47a0e50f,English,Lincoln Heritage Database (Sources),Primary,1961,,Watching Brief Report,,,,,,,,,
137,054bade6-76c0-46ce-9bc9-86fd47a0e50f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
138,056d59e4-295e-4576-8d6f-f66dc2d72102,"Hill, L. L.",English,PCAS Archaeology,2008.0,,,,,"Land at 45-47 St Catherines, Lincoln. Archaeological Excavation",,056d59e4-295e-4576-8d6f-f66dc2d72102,English,Lincoln Heritage Database (Sources),Primary,1803,,Excavation Report,,,,,,,,,
139,056d59e4-295e-4576-8d6f-f66dc2d72102,,English,,,,,,,,,,English,,,,,,,,,,,,,,
140,059dc44a-cdfd-4afb-8225-b389922a787c,"Bennet, M.",English,Society for Lincolnshire History and Archaeology,2008.0,,,,,Society for Lincolnshire History and Archaeology 43,,059dc44a-cdfd-4afb-8225-b389922a787c,English,Lincoln Heritage Database (Sources),Primary,4152,,Journal,,,,,,,,,
141,059dc44a-cdfd-4afb-8225-b389922a787c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
142,05a517ff-27bc-4122-b261-e5769eac7561,"Darling, Margaret J. and Wood, K.",English,Society of Antiquaries,1981.0,,,,,A Roman tile-kiln near Heighington,,05a517ff-27bc-4122-b261-e5769eac7561,English,Lincoln Heritage Database (Sources),Primary,108,,Article,,,,,,,,,
143,05a517ff-27bc-4122-b261-e5769eac7561,,English,,,,,,,,,,English,,,,,,,,,,,,,,
144,05b05a90-fcfd-4249-827f-cdc4b425be94,"Brook, S., Walker, A. and Wheeler, R.",English,Society for Lincolnshire History and Archaeology,2011.0,,,,,Lincoln Connections. Aspects of City and County since 1700. A tribute to Dennis Mills,,05b05a90-fcfd-4249-827f-cdc4b425be94,English,Lincoln Heritage Database (Sources),Primary,4179,,Volume,,,,,,,,,
145,05b05a90-fcfd-4249-827f-cdc4b425be94,,English,,,,,,,,,,English,,,,,,,,,,,,,,
146,05b156b7-27b6-43fe-a587-ba06a2bafb5e,Lincoln War Memorial Committee,English,,1922.0,,,,,"The City of Lincoln War Memorial. Official Souvenir and Programme of the Unveiling Ceremony, Wednesday Oct 25th 1922",,05b156b7-27b6-43fe-a587-ba06a2bafb5e,English,Lincoln Heritage Database (Sources),Primary,2686,,Guide Book,,,,,,,,,
147,05b156b7-27b6-43fe-a587-ba06a2bafb5e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
148,05b30f7d-17cb-4381-815c-01a742a9faa0,,English,Society for Lincolnshire History and Archaeology,1992.0,,,,,Society for Lincolnshire History and Archaeology 27,,05b30f7d-17cb-4381-815c-01a742a9faa0,English,Lincoln Heritage Database (Sources),Primary,4147,,Journal,,,,,,,,,
149,05b30f7d-17cb-4381-815c-01a742a9faa0,,English,,,,,,,,,,English,,,,,,,,,,,,,,
150,05b84c26-90d3-4b77-84b1-014005abeeb3,"Bennet, M.",English,Society for Lincolnshire History and Archaeology,2009.0,,,,,Society for Lincolnshire History and Archaeology 44,,05b84c26-90d3-4b77-84b1-014005abeeb3,English,Lincoln Heritage Database (Sources),Primary,4153,,Journal,,,,,,,,,
151,05b84c26-90d3-4b77-84b1-014005abeeb3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
152,05c1e2bf-2cc5-4c15-921a-a79085330ef5,,English,Bygone Films/Lincs Echo,2001.0,,,,,Bygone Lincoln 3. The City on Film 1937-1965,,05c1e2bf-2cc5-4c15-921a-a79085330ef5,English,Lincoln Heritage Database (Sources),Primary,1674,,Volume,,,,,,,,,
153,05c1e2bf-2cc5-4c15-921a-a79085330ef5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
154,05f000b6-3e7f-4ea8-ba52-573dc90de697,,English,J. W. Ruddock,1901.0,,,,,City of Lincoln Directory,,05f000b6-3e7f-4ea8-ba52-573dc90de697,English,Lincoln Heritage Database (Sources),Primary,1995,,Volume,,,,,,,,,
155,05f000b6-3e7f-4ea8-ba52-573dc90de697,,English,,,,,,,,,,English,,,,,,,,,,,,,,
156,05f4888c-4a50-4521-893e-79ec1d12e1a5,"Brann, M.",English,City of Lincoln Archaeology Unit,1995.0,,,,,"Lincoln Cathedral, Close Wall, West Tower (DIsney Place Hotel, Eastgate)",,05f4888c-4a50-4521-893e-79ec1d12e1a5,English,Lincoln Heritage Database (Sources),Primary,1191,,Building Recording Report,,,,,,,,,
157,05f4888c-4a50-4521-893e-79ec1d12e1a5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
158,0623d8a3-187e-4b27-8774-65df61142504,"Carroll, R.",English,Society for Lincolnshire History and Archaeology,2007.0,,,,,John Speeds Map of Lincoln,,0623d8a3-187e-4b27-8774-65df61142504,English,Lincoln Heritage Database (Sources),Primary,2713,,Article,,,,,,,,,
159,0623d8a3-187e-4b27-8774-65df61142504,,English,,,,,,,,,,English,,,,,,,,,,,,,,
160,0640c0d8-11b3-4f4d-b0dd-72009045dc6e,"Stocker, D.",English,Society for Lincolnshire History and Archaeology,2004.0,,,,,The Two Early Castles of Lincoln,,0640c0d8-11b3-4f4d-b0dd-72009045dc6e,English,Lincoln Heritage Database (Sources),Primary,2027,,Article,,,,,,,,,
161,0640c0d8-11b3-4f4d-b0dd-72009045dc6e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
162,064ca1c6-3a99-46e0-9c40-d5d482adee1e,,English,J Cole,1818.0,,,,,The History of Lincoln and Guide to its Curiosities and Antiquities,,064ca1c6-3a99-46e0-9c40-d5d482adee1e,English,Lincoln Heritage Database (Sources),Primary,1714,,Volume,,,,,,,,,
163,064ca1c6-3a99-46e0-9c40-d5d482adee1e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
164,066336cd-8430-4a38-8fbd-d26693f57e4d,"Fisher, D.",English,Society for Lincolnshire History and Archaeology,2011.0,,,,,"Girls and Swimming - Lincoln and Beyond, 1918-1945",,066336cd-8430-4a38-8fbd-d26693f57e4d,English,Lincoln Heritage Database (Sources),Primary,2736,,Article,,,,,,,,,
165,066336cd-8430-4a38-8fbd-d26693f57e4d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
166,06680fac-5539-4e2a-a237-a1585a97e362,"McDaid, M.",English,Lindsey Archaeological Services,1997.0,,,,,"74A, Winn Street, Lincoln. Archaeological Watching Brief.",,06680fac-5539-4e2a-a237-a1585a97e362,English,Lincoln Heritage Database (Sources),Primary,1423,,Watching Brief Report,,,,,,,,,
167,06680fac-5539-4e2a-a237-a1585a97e362,,English,,,,,,,,,,English,,,,,,,,,,,,,,
168,069f8f11-1590-482a-8118-e273ddd0893a,"Lentowicz, I. and Percival, S.",English,"Field Archaeology Division, Norfolk Museum Service",1994.0,,,,,The Pottery from Site 24054 (Vong Lane),,069f8f11-1590-482a-8118-e273ddd0893a,English,Lincoln Heritage Database (Sources),Primary,924,,Series,,,,,,,,,
169,069f8f11-1590-482a-8118-e273ddd0893a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
170,06ce5f2b-48b8-489f-a2c2-1cc5449f0e33,"Wragg, Kevin",English,City of Lincoln Archaeology Unit,1993.0,,,,,Monks Abbey,,06ce5f2b-48b8-489f-a2c2-1cc5449f0e33,English,Lincoln Heritage Database (Sources),Primary,547,,Article,,,,,,,,,
171,06ce5f2b-48b8-489f-a2c2-1cc5449f0e33,,English,,,,,,,,,,English,,,,,,,,,,,,,,
172,07025611-e7c4-42a5-bb9f-eaed02d35b70,"Richmond, I. A.",English,Society of Antiquaries,1944.0,,,,,"The bronze leg of a horse from an equestrian statue, from Lincoln",,07025611-e7c4-42a5-bb9f-eaed02d35b70,English,Lincoln Heritage Database (Sources),Primary,411,,Article,,,,,,,,,
173,07025611-e7c4-42a5-bb9f-eaed02d35b70,,English,,,,,,,,,,English,,,,,,,,,,,,,,
174,074044a4-c5a8-4f92-9af6-a4bf794796b9,"Kenward, Harry",English,City of Lincoln Archaeology Unit,1995.0,,,,,Insects from the Lincoln Waterfront,,074044a4-c5a8-4f92-9af6-a4bf794796b9,English,Lincoln Heritage Database (Sources),Primary,811,,Article,,,,,,,,,
175,074044a4-c5a8-4f92-9af6-a4bf794796b9,,English,,,,,,,,,,English,,,,,,,,,,,,,,
176,0761949b-c68e-42dd-a868-cbc5ade114c9,"Ambler, R. W.",English,Society for Lincolnshire History and Archaeology,1978.0,,,,,Society for Lincolnshire History and Archaeology 13,,0761949b-c68e-42dd-a868-cbc5ade114c9,English,Lincoln Heritage Database (Sources),Primary,4108,,Journal,,,,,,,,,
177,0761949b-c68e-42dd-a868-cbc5ade114c9,,English,,,,,,,,,,English,,,,,,,,,,,,,,
178,07637716-7748-4bff-85cb-df00c9d4f6f8,"Hockley, J.",English,City of Lincoln Archaeology Unit,1998.0,,,,,323 High Street,,07637716-7748-4bff-85cb-df00c9d4f6f8,English,Lincoln Heritage Database (Sources),Primary,1474,,Project Specification,,,,,,,,,
179,07637716-7748-4bff-85cb-df00c9d4f6f8,,English,,,,,,,,,,English,,,,,,,,,,,,,,
180,076c3b20-3476-413d-8694-4f250ba1d7ca,"Bayley, J.",English,Unpublished,1979.0,,,,,The technological finds from Anglo-Scandinavian levels at Flaxengate,,076c3b20-3476-413d-8694-4f250ba1d7ca,English,Lincoln Heritage Database (Sources),Primary,998,,Report,,,,,,,,,
181,076c3b20-3476-413d-8694-4f250ba1d7ca,,English,,,,,,,,,,English,,,,,,,,,,,,,,
182,076f84fd-db3d-46c7-9591-f09b0a3e24cc,"Vince, Alan",English,City of Lincoln Archaeology Unit,1995.0,,,,,A Computerised Database of Thin-Sections for the United Kingdom,,076f84fd-db3d-46c7-9591-f09b0a3e24cc,English,Lincoln Heritage Database (Sources),Primary,829,,Article,,,,,,,,,
183,076f84fd-db3d-46c7-9591-f09b0a3e24cc,,English,,,,,,,,,,English,,,,,,,,,,,,,,
184,07769bf5-ffbd-4c9a-adaa-b4ba604a6843,"Hall, N.",English,,2013.0,,,,,"An Archaeological Watching Brief at 18/20 Michaelgate, Lincoln, Lincolnshire.",,07769bf5-ffbd-4c9a-adaa-b4ba604a6843,English,Lincoln Heritage Database (Sources),Primary,2936,,Watching Brief Report,,,,,,,,,
185,07769bf5-ffbd-4c9a-adaa-b4ba604a6843,,English,,,,,,,,,,English,,,,,,,,,,,,,,
186,0789e016-43a8-4d60-8552-ffb94052fd1d,"Horsey, I. P.",English,,1992.0,,,,,"Excavations in Poole 1973-1983, Dorset Natural History and Archaeology Society Monograph Series, 10",,0789e016-43a8-4d60-8552-ffb94052fd1d,English,Lincoln Heritage Database (Sources),Primary,4025,,Report,,,,,,,,,
187,0789e016-43a8-4d60-8552-ffb94052fd1d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
188,07a3f9fe-a812-44b5-b0fb-3d127a52849d,,English,Archaeological Institute of Great Britain and Ireland,1880.0,,,,,Archaeological Journal 37,,07a3f9fe-a812-44b5-b0fb-3d127a52849d,English,Lincoln Heritage Database (Sources),Primary,4203,,Journal,,,,,,,,,
189,07a3f9fe-a812-44b5-b0fb-3d127a52849d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
190,07ade9ea-eecb-45a7-8384-bb3d71fbc238,"Nicholson, W. A.",English,,1843.0,,,,,Advantage of recording the discovery of local antiquities,,07ade9ea-eecb-45a7-8384-bb3d71fbc238,English,Lincoln Heritage Database (Sources),Primary,1170,,Article,,,,,,,,,
191,07ade9ea-eecb-45a7-8384-bb3d71fbc238,,English,,,,,,,,,,English,,,,,,,,,,,,,,
192,07d3c095-f4d9-47af-9ac9-1f54f8cd002b,"Wright, N.",English,Society for Lincolnshire History and Archaeology,2001.0,,,,,Lincolnshire in the industrial period,,07d3c095-f4d9-47af-9ac9-1f54f8cd002b,English,Lincoln Heritage Database (Sources),Primary,2408,,Article,,,,,,,,,
193,07d3c095-f4d9-47af-9ac9-1f54f8cd002b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
194,07da59ea-4ce4-4a0a-bb4e-49aae8df8d23,"Wragg, K.",English,City of Lincoln Archaeology Unit,1994.0,,,,,"5-6 High Street, Lincoln. Archive Report",,07da59ea-4ce4-4a0a-bb4e-49aae8df8d23,English,Lincoln Heritage Database (Sources),Primary,958,,Interim Report,,,,,,,,,
195,07da59ea-4ce4-4a0a-bb4e-49aae8df8d23,,English,,,,,,,,,,English,,,,,,,,,,,,,,
196,080cfda7-5ffb-46e5-9299-f5315e9cac02,"Leland, John",English,,1964.0,,,,,The Itinerary of John Leland in or about the years 1535-1543,,080cfda7-5ffb-46e5-9299-f5315e9cac02,English,Lincoln Heritage Database (Sources),Primary,1198,,Volume,,,,,,,,,
197,080cfda7-5ffb-46e5-9299-f5315e9cac02,,English,,,,,,,,,,English,,,,,,,,,,,,,,
198,081be2ac-9f15-4564-b0ea-73a7f89ff3cd,"Washbourn, Peter",English,Lincolnshire Publishing Company,2000.0,,,,,Lincolnians Diary,,081be2ac-9f15-4564-b0ea-73a7f89ff3cd,English,Lincoln Heritage Database (Sources),Primary,1522,,Newspaper Article,,,,,,,,,
199,081be2ac-9f15-4564-b0ea-73a7f89ff3cd,,English,,,,,,,,,,English,,,,,,,,,,,,,,
200,082a9033-91ba-4393-aee3-c4b4f2539cba,"Walton Rogers, P.",English,Unpublished,1993.0,,,,,Textiles in two medieval burials from Lincoln Cathedral,,082a9033-91ba-4393-aee3-c4b4f2539cba,English,Lincoln Heritage Database (Sources),Primary,649,,Report,,,,,,,,,
201,082a9033-91ba-4393-aee3-c4b4f2539cba,,English,,,,,,,,,,English,,,,,,,,,,,,,,
202,082ce84f-ae80-4090-8445-8cb3a5dcb3fe,"Wilford, J.",English,The Survey of Lincoln,2006.0,,,,,The Catholic church of St Hugh,,082ce84f-ae80-4090-8445-8cb3a5dcb3fe,English,Lincoln Heritage Database (Sources),Primary,2449,,Article,,,,,,,,,
203,082ce84f-ae80-4090-8445-8cb3a5dcb3fe,,English,,,,,,,,,,English,,,,,,,,,,,,,,
204,084218e4-6996-4412-b5d5-2526da25cf3e,"Wragg, K.",English,City of Lincoln Archaeology Unit,1994.0,,,,,"5 St Johns Road, Newport, Lincoln. Archive Report",,084218e4-6996-4412-b5d5-2526da25cf3e,English,Lincoln Heritage Database (Sources),Primary,1087,,Interim Report,,,,,,,,,
205,084218e4-6996-4412-b5d5-2526da25cf3e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
206,08722e22-4feb-4267-906f-447496d01a30,"Marjoram, J.",English,Society for Lincolnshire History and Archaeology,1974.0,,,,,Archaeological Notes 1973,,08722e22-4feb-4267-906f-447496d01a30,English,Lincoln Heritage Database (Sources),Primary,1105,,Article,,,,,,,,,
207,08722e22-4feb-4267-906f-447496d01a30,,English,,,,,,,,,,English,,,,,,,,,,,,,,
208,087d394b-77de-4ec9-a0d8-ce4c92e2e858,"Field, N. and George, I.",English,Society for Lincolnshire History and Archaeology,1997.0,,,,,"Lincoln: Lincoln Castle, Crown Court gas main",,087d394b-77de-4ec9-a0d8-ce4c92e2e858,English,Lincoln Heritage Database (Sources),Primary,1391,,Article,,,,,,,,,
209,087d394b-77de-4ec9-a0d8-ce4c92e2e858,,English,,,,,,,,,,English,,,,,,,,,,,,,,
210,087dfc39-e726-4048-89d0-16ebf2befc23,"Elvin, L.",English,Lincolnshire County Library,1976.0,,,,,"Lincoln as it was, vol II",,087dfc39-e726-4048-89d0-16ebf2befc23,English,Lincoln Heritage Database (Sources),Primary,164,,Publication,,,,,,,,,
211,087dfc39-e726-4048-89d0-16ebf2befc23,,English,,,,,,,,,,English,,,,,,,,,,,,,,
212,089bdc69-631c-47ee-84ef-8a0034c65050,"Bell, R. D. & Beresford, M. W.",English,Society for Medieval Archaeology,1987.0,,,,,"Wharram III, Society for Medieval Archaeology Monograph Series, 11",,089bdc69-631c-47ee-84ef-8a0034c65050,English,Lincoln Heritage Database (Sources),Primary,4086,,Monograph,,,,,,,,,
213,089bdc69-631c-47ee-84ef-8a0034c65050,,English,,,,,,,,,,English,,,,,,,,,,,,,,
214,08a18fea-1ae2-4f6e-bc6d-b6efd60e3484,"Trimble, Russell",English,City of Lincoln Archaeology Unit,1995.0,,,,,Watching brief at Lincoln City Football Ground,,08a18fea-1ae2-4f6e-bc6d-b6efd60e3484,English,Lincoln Heritage Database (Sources),Primary,814,,Article,,,,,,,,,
215,08a18fea-1ae2-4f6e-bc6d-b6efd60e3484,,English,,,,,,,,,,English,,,,,,,,,,,,,,
216,08bf2c44-c557-4bdc-ad29-6610902a2626,"Miles, P., Young, J. and Wacher, J.",English,Council for British Archaeology,1989.0,,,,,The excavation,,08bf2c44-c557-4bdc-ad29-6610902a2626,English,Lincoln Heritage Database (Sources),Primary,381,,Monograph,,,,,,,,,
217,08bf2c44-c557-4bdc-ad29-6610902a2626,,English,,,,,,,,,,English,,,,,,,,,,,,,,
218,08c03d6f-53d9-44ea-a455-99d26080f98e,,English,Society for Medieval Archaeology,1959.0,,,,,Medieval Archaeology 3,,08c03d6f-53d9-44ea-a455-99d26080f98e,English,Lincoln Heritage Database (Sources),Primary,4301,,Journal,,,,,,,,,
219,08c03d6f-53d9-44ea-a455-99d26080f98e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
220,08c07891-23b0-48cc-bc2c-288217ed07bb,"Jones, M. J.",English,Council for British Archaeology,1980.0,,,,,"Eastgate Hotel, survey of wall",,08c07891-23b0-48cc-bc2c-288217ed07bb,English,Lincoln Heritage Database (Sources),Primary,2542,,Monograph,,,,,,,,,
221,08c07891-23b0-48cc-bc2c-288217ed07bb,,English,,,,,,,,,,English,,,,,,,,,,,,,,
222,08e42f16-261c-11e9-ae3b-066e122e3f0a,"<p>A Chapman and Iain Pringle</p>
",English,Allen Archaeology Ltd.,2015.0,Lincoln,,Archaeology,"<p>A report on archaeological evaluation undertaken to inform mitigation of new development on land of St. Botolph&#39;s Crescent, Lincoln. Evidence of medieval sand quarrying was recorded.</p>
","ARCHAEOLOGICAL EVALUATION REPORT: TRIAL TRENCHING ON LAND OFF ST BOTOLPHS CRESENT, LINCOLN",,,English,City of Lincoln Planning System,Primary,2013/0414/F,,Evaluation Report,,Public Domain,,,,"[{""status"": ""uploaded"", ""index"": 0, ""name"": ""3034.pdf"", ""url"": ""/files/uploadedfiles/3034.pdf"", ""lastModified"": 1427877312457, ""content"": ""blob:https://arcade.lincoln.gov.uk/0799a93e-240e-4856-86c5-38af1a61fb59"", ""file_id"": ""882202bc-261c-11e9-ae3b-066e122e3f0a"", ""accepted"": True, ""type"": ""application/pdf"", ""size"": 6542063}]",f6612c73-7697-4b06-866e-727133e599b6,MEDIEVAL,Full
223,08e42f16-261c-11e9-ae3b-066e122e3f0a,,,,,,,,,,,,,Lincolnshire Museum and Archive Service,,2014.27,,,,,,,,,,,
224,08e42f16-261c-11e9-ae3b-066e122e3f0a,,,,,,,,,,,,,Lincoln Heritage Database,,3034,,,,,,,,,,,
225,08e42f16-261c-11e9-ae3b-066e122e3f0a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
226,08fb7201-6330-4e0e-b624-329f0c132868,,English,"Ruddock, J. W.",1901.0,,,,,Directory of the City of Lincoln,,08fb7201-6330-4e0e-b624-329f0c132868,English,Lincoln Heritage Database (Sources),Primary,418,,Volume,,,,,,,,,
227,08fb7201-6330-4e0e-b624-329f0c132868,,English,,,,,,,,,,English,,,,,,,,,,,,,,
228,091ef77e-c496-4fcf-915e-4b1bb8a06f1d,"Stace, C.",English,Cambridge University Press,1991.0,,,,,New Flora of the British Isles,,091ef77e-c496-4fcf-915e-4b1bb8a06f1d,English,Lincoln Heritage Database (Sources),Primary,752,,Report,,,,,,,,,
229,091ef77e-c496-4fcf-915e-4b1bb8a06f1d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
230,091fb895-8c17-43cb-8970-7654ca1737db,"Blackburn, M., Colyer, C. and Dolley, M.",English,Council for British Archaeology,1983.0,,,,,Early Medieval coins from Lincoln and its Shire c 770-1100,,091fb895-8c17-43cb-8970-7654ca1737db,English,Lincoln Heritage Database (Sources),Primary,41,,Series,,,,,,,,,
231,091fb895-8c17-43cb-8970-7654ca1737db,,English,,,,,,,,,,English,,,,,,,,,,,,,,
232,0947b54b-5bc7-440c-a036-b372c66a891e,"Palmer, R.",English,John Samuels Archaeological Consultants,1994.0,,,,,"Wragby Road Greetwell, Lincolnshire (Area TF000727) Aerial Photographic Assessment",,0947b54b-5bc7-440c-a036-b372c66a891e,English,Lincoln Heritage Database (Sources),Primary,1534,,Deskbased Survey Report,,,,,,,,,
233,0947b54b-5bc7-440c-a036-b372c66a891e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
234,094bb353-a999-4f80-bfaf-8ebadbbfee09,"Hill, P.",English,,2004.0,,,,,Outline Report on the Stonebow and Mayors Parlour,,094bb353-a999-4f80-bfaf-8ebadbbfee09,English,Lincoln Heritage Database (Sources),Primary,2967,,Report,,,,,,,,,
235,094bb353-a999-4f80-bfaf-8ebadbbfee09,,English,,,,,,,,,,English,,,,,,,,,,,,,,
236,095809ea-06a2-42e2-8cf6-59c2944d7b99,"Osborne, M.",English,Society for Lincolnshire History and Archaeology,2006.0,,,,,"First World War Searchlight Position, Lincoln",,095809ea-06a2-42e2-8cf6-59c2944d7b99,English,Lincoln Heritage Database (Sources),Primary,2323,,Article,,,,,,,,,
237,095809ea-06a2-42e2-8cf6-59c2944d7b99,,English,,,,,,,,,,English,,,,,,,,,,,,,,
238,096a061e-2af7-4457-9dd5-4e0e8d103829,"Tomber, R. and Williams, D. F.",English,,1980.0,,,,,"Petrology of selected medieval sherds from Scarborough, Nottingham and Lincoln",,096a061e-2af7-4457-9dd5-4e0e8d103829,English,Lincoln Heritage Database (Sources),Primary,475,,Report,,,,,,,,,
239,096a061e-2af7-4457-9dd5-4e0e8d103829,,English,,,,,,,,,,English,,,,,,,,,,,,,,
240,097e4193-7fb6-4719-a54f-5a6122348504,"Peachey, M. and Taylor, G.",English,Archaeological Project Services,2009.0,,,,,"Archaeological Evaluation at the former Army Cadet Force HQ, Newport, Lincoln (LINA08)",,097e4193-7fb6-4719-a54f-5a6122348504,English,Lincoln Heritage Database (Sources),Primary,2504,,Evaluation Report,,,,,,,,,
241,097e4193-7fb6-4719-a54f-5a6122348504,,English,,,,,,,,,,English,,,,,,,,,,,,,,
242,09a24b78-1756-49b5-87ca-7aca6ebf202a,"Donel, L. and Jones, M. J.",English,City of Lincoln Archaeology Unit,1992.0,,,,,Lincoln Castle Re-examination of 1983 Trench at West Gate,,09a24b78-1756-49b5-87ca-7aca6ebf202a,English,Lincoln Heritage Database (Sources),Primary,149,,Report,,,,,,,,,
243,09a24b78-1756-49b5-87ca-7aca6ebf202a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
244,09c71076-6a55-4d79-8724-305e66352f42,"Savage, S.",English,PCAS Archaeology,2006.0,,,,,"Land to the rear of 31 Bailgate, Lincoln. Archaeological Evaluation Report",,09c71076-6a55-4d79-8724-305e66352f42,English,Lincoln Heritage Database (Sources),Primary,2009,,Evaluation Report,,,,,,,,,
245,09c71076-6a55-4d79-8724-305e66352f42,,English,,,,,,,,,,English,,,,,,,,,,,,,,
246,09cb3e77-8b80-4e69-a76c-4a167c66916e,"Guy, C. J",English,Trust for Lincolnshire Archaeology,1987.0,,,,,Chapel excavations 1986,,09cb3e77-8b80-4e69-a76c-4a167c66916e,English,Lincoln Heritage Database (Sources),Primary,975,,Article,,,,,,,,,
